0152 | 2025-06-22 16:36:34 -03:00 | D:\VideosCurtos\IMG_3601_1.MOV
0153 | 2025-06-22 19:47:16 -03:00 | D:\VideosCurtos\IMG_3608.MOV | HDR->SDR
0154 | 2025-06-22 19:52:23 -03:00 | D:\VideosCurtos\IMG_3611.MOV | HDR->SDR
0155 | 2025-06-25 13:40:42 -03:00 | D:\VideosCurtos\IMG_3646.MOV | HDR->SDR
0156 | 2025-06-26 08:17:14 -03:00 | D:\VideosCurtos\IMG_E3667.MOV
0157 | 2025-06-26 08:17:14 -03:00 | D:\VideosCurtos\IMG_3667.MOV
0158 | 2025-06-28 17:44:50 -03:00 | D:\VideosCurtos\IMG_3699.MOV | HDR->SDR
0159 | 2025-06-29 10:32:38 -03:00 | D:\VideosCurtos\IMG_3709.MOV | HDR->SDR
0160 | 2025-06-30 18:50:18 -03:00 | D:\VideosCurtos\IMG_3771.MOV | HDR->SDR
0161 | 2025-07-04 17:39:11 -03:00 | D:\VideosCurtos\IMG_3789.MOV | HDR->SDR
0162 | 2025-07-05 20:00:13 -03:00 | D:\VideosCurtos\IMG_3803.MOV | HDR->SDR
0163 | 2025-07-07 17:46:44 -03:00 | D:\VideosCurtos\IMG_3825.MOV | HDR->SDR
0164 | 2025-07-08 12:39:43 -03:00 | D:\VideosCurtos\IMG_3841.MOV | HDR->SDR
0165 | 2025-07-08 16:28:18 -03:00 | D:\VideosCurtos\IMG_3843.MOV | HDR->SDR
0166 | 2025-07-13 17:28:19 -03:00 | D:\VideosCurtos\IMG_3905.MOV | HDR->SDR
0167 | 2025-07-13 17:29:23 -03:00 | D:\VideosCurtos\IMG_E3908.MOV | HDR->SDR
0168 | 2025-07-13 17:29:27 -03:00 | D:\VideosCurtos\IMG_E3909.MOV | HDR->SDR
0169 | 2025-07-13 17:30:25 -03:00 | D:\VideosCurtos\IMG_E3913.MOV | HDR->SDR
0170 | 2025-07-13 17:30:25 -03:00 | D:\VideosCurtos\IMG_3913.MOV | HDR->SDR
0171 | 2025-07-13 17:31:16 -03:00 | D:\VideosCurtos\IMG_E3916.MOV | HDR->SDR
0172 | 2025-07-13 17:31:16 -03:00 | D:\VideosCurtos\IMG_3916.MOV | HDR->SDR
0173 | 2025-07-13 17:34:07 -03:00 | D:\VideosCurtos\IMG_E3918.MOV | HDR->SDR
0174 | 2025-07-13 17:34:07 -03:00 | D:\VideosCurtos\IMG_3918.MOV | HDR->SDR
0175 | 2025-07-13 17:34:56 -03:00 | D:\VideosCurtos\IMG_E3920.MOV | HDR->SDR
0176 | 2025-07-13 17:34:56 -03:00 | D:\VideosCurtos\IMG_3920.MOV | HDR->SDR
0177 | 2025-07-13 17:36:07 -03:00 | D:\VideosCurtos\IMG_3922.MOV | HDR->SDR
0178 | 2025-07-13 17:36:07 -03:00 | D:\VideosCurtos\IMG_E3922.MOV | HDR->SDR
0179 | 2025-07-18 02:20:55 -03:00 | D:\VideosCurtos\IMG_0012.MOV | SEM AUDIO (silencio adicionado)
0180 | 2025-07-18 16:47:58 -03:00 | D:\VideosCurtos\IMG_4013.MOV | HDR->SDR
0181 | 2025-07-22 13:53:09 -03:00 | D:\VideosCurtos\IMG_4117.MOV | HDR->SDR
0182 | 2025-07-22 13:53:13 -03:00 | D:\VideosCurtos\IMG_4118.MOV | HDR->SDR
0183 | 2025-07-23 17:01:09 -03:00 | D:\VideosCurtos\IMG_4157.MOV | HDR->SDR
0184 | 2025-07-24 08:12:55 -03:00 | D:\VideosCurtos\IMG_4172.MOV | HDR->SDR
0185 | 2025-07-26 09:14:43 -03:00 | D:\VideosCurtos\IMG_4189.MOV | HDR->SDR
0186 | 2025-07-26 09:18:15 -03:00 | D:\VideosCurtos\IMG_4191.MOV | HDR->SDR
0187 | 2025-07-26 18:20:53 -03:00 | D:\VideosCurtos\IMG_4205.MOV | HDR->SDR
0188 | 2025-07-26 18:21:19 -03:00 | D:\VideosCurtos\IMG_4206.MOV | HDR->SDR
0189 | 2025-08-03 06:22:38 -03:00 | D:\VideosCurtos\IMG_E4267.MOV | HDR->SDR
0190 | 2025-08-03 06:22:38 -03:00 | D:\VideosCurtos\IMG_4267.MOV | HDR->SDR
0191 | 2025-08-03 13:25:17 -03:00 | D:\VideosCurtos\IMG_E4287.MOV
0192 | 2025-08-03 13:25:17 -03:00 | D:\VideosCurtos\IMG_4287.MOV
0193 | 2025-08-05 19:20:45 -03:00 | D:\VideosCurtos\IMG_E4314.MOV
0194 | 2025-08-05 19:20:45 -03:00 | D:\VideosCurtos\IMG_4314.MOV
0195 | 2025-08-11 18:30:30 -03:00 | D:\VideosCurtos\IMG_4419.MOV | HDR->SDR
0196 | 2025-08-25 18:39:14 -03:00 | D:\VideosCurtos\IMG_4812.MOV | HDR->SDR
0197 | 2025-08-30 20:38:01 -03:00 | D:\VideosCurtos\IMG_4848.MOV | HDR->SDR
0198 | 2025-09-08 05:45:51 -03:00 | D:\VideosCurtos\IMG_4923.MOV | HDR->SDR
0199 | 2025-09-25 14:33:39 -03:00 | D:\VideosCurtos\IMG_5100.MOV | HDR->SDR
0200 | 2025-10-31 14:32:22 -03:00 | D:\VideosCurtos\IMG_5478.MOV | HDR->SDR
0201 | 2025-10-31 14:32:22 -03:00 | D:\VideosCurtos\IMG_E5478.MOV | HDR->SDR
0202 | 2025-10-31 17:28:24 -03:00 | D:\VideosCurtos\IMG_5487.MOV | HDR->SDR
0203 | 2025-10-31 17:28:24 -03:00 | D:\VideosCurtos\IMG_E5487.MOV | HDR->SDR
0204 | 2025-12-09 16:37:44 -03:00 | D:\VideosCurtos\IMG_5870.MOV | HDR->SDR
0205 | 2025-12-11 10:33:24 -03:00 | D:\VideosCurtos\IMG_5888.MOV | HDR->SDR
0206 | 2025-12-15 19:30:05 -03:00 | D:\VideosCurtos\IMG_5916.MOV | HDR->SDR
0207 | 2025-12-17 14:34:58 -03:00 | D:\VideosCurtos\IMG_5937.MOV | SEM AUDIO (silencio adicionado)
0208 | 2025-12-20 18:34:03 -03:00 | D:\VideosCurtos\IMG_5962.MOV | HDR->SDR
0209 | 2025-12-20 18:34:22 -03:00 | D:\VideosCurtos\IMG_5963.MOV | HDR->SDR
0210 | 2025-12-22 13:18:46 -03:00 | D:\VideosCurtos\IMG_5988.MOV | HDR->SDR
0211 | 2025-12-30 19:29:21 -03:00 | D:\VideosCurtos\IMG_6058.MOV | HDR->SDR
0212 | 2025-12-30 19:30:12 -03:00 | D:\VideosCurtos\IMG_6060.MOV | HDR->SDR
0213 | 2025-12-30 19:35:07 -03:00 | D:\VideosCurtos\IMG_6067.MOV | HDR->SDR
0214 | 2026-01-16 09:49:02 -03:00 | D:\VideosCurtos\IMG_6196.MOV | HDR->SDR
0215 | 2026-01-16 09:49:06 -03:00 | D:\VideosCurtos\IMG_6197.MOV | HDR->SDR
0216 | 2026-01-16 13:36:05 -03:00 | D:\VideosCurtos\IMG_6200.MOV | HDR->SDR
0217 | 2026-01-16 13:37:12 -03:00 | D:\VideosCurtos\IMG_6204.MOV | HDR->SDR
0218 | 2026-01-22 11:40:21 -03:00 | D:\VideosCurtos\IMG_6255.MOV | HDR->SDR
0219 | 2026-01-22 11:40:26 -03:00 | D:\VideosCurtos\IMG_6256.MOV | HDR->SDR
0220 | 2026-01-22 11:41:04 -03:00 | D:\VideosCurtos\IMG_6257.MOV | HDR->SDR
0221 | 2026-01-22 11:41:10 -03:00 | D:\VideosCurtos\IMG_6258.MOV | HDR->SDR
0222 | 2026-01-22 11:43:02 -03:00 | D:\VideosCurtos\IMG_6261.MOV | HDR->SDR
0223 | 2026-02-06 22:04:38 -03:00 | D:\VideosCurtos\IMG_6371.MOV | HDR->SDR
0224 | 2026-02-08 00:27:51 -03:00 | D:\VideosCurtos\IMG_6404.MOV | HDR->SDR
0225 | 2026-02-08 00:28:03 -03:00 | D:\VideosCurtos\IMG_6405.MOV | HDR->SDR
0226 | 2026-02-18 18:47:26 -03:00 | D:\VideosCurtos\IMG_E6481.MOV
0227 | 2026-02-18 18:47:26 -03:00 | D:\VideosCurtos\IMG_6481.MOV
0228 | 2026-02-24 17:00:37 -03:00 | D:\VideosCurtos\IMG_6495.MOV | HDR->SDR
0229 | 2026-03-01 11:43:28 -03:00 | D:\VideosCurtos\IMG_6506.MOV | SEM AUDIO (silencio adicionado)
0230 | 2026-03-01 12:19:56 -03:00 | D:\VideosCurtos\IMG_6519.MOV | SEM AUDIO (silencio adicionado)
0231 | 2026-03-01 12:20:19 -03:00 | D:\VideosCurtos\IMG_6520.MOV | HDR->SDR
0232 | 2026-03-01 12:20:57 -03:00 | D:\VideosCurtos\IMG_6522.MOV | HDR->SDR
0233 | 2026-03-02 07:20:14 -03:00 | D:\VideosCurtos\IMG_6535.MOV | SEM AUDIO (silencio adicionado)
0234 | 2026-03-07 18:41:46 -03:00 | D:\VideosCurtos\IMG_6610.MOV | HDR->SDR
0235 | 2026-03-08 14:57:59 -03:00 | D:\VideosCurtos\IMG_6624.MOV | SEM AUDIO (silencio adicionado)
0236 | 2026-03-18 08:53:57 -03:00 | D:\VideosCurtos\IMG_6689.MOV | HDR->SDR
0237 | 2026-03-22 07:32:14 -03:00 | D:\VideosCurtos\IMG_6713.MOV | HDR->SDR
0238 | 2026-03-22 07:32:15 -03:00 | D:\VideosCurtos\IMG_6714.MOV | HDR->SDR
0239 | 2026-03-22 07:32:17 -03:00 | D:\VideosCurtos\IMG_6715.MOV | HDR->SDR
0240 | 2026-04-01 08:32:17 -03:00 | D:\VideosCurtos\IMG_6819.MOV | HDR->SDR
0241 | 2026-04-03 15:26:50 -03:00 | D:\VideosCurtos\IMG_6860.MOV | SEM AUDIO (silencio adicionado)
0242 | 2026-04-10 17:42:49 -03:00 | D:\VideosCurtos\IMG_6905.MOV | HDR->SDR
0243 | 2026-04-11 15:05:19 -03:00 | D:\VideosCurtos\IMG_6917.MOV | HDR->SDR
0244 | 2026-04-27 15:57:28 -03:00 | D:\VideosCurtos\IMG_7006.MOV | HDR->SDR
0245 | 2026-04-27 15:58:06 -03:00 | D:\VideosCurtos\IMG_7008.MOV | HDR->SDR
0246 | 2026-05-08 11:09:24 -03:00 | D:\VideosCurtos\IMG_7110.MOV | HDR->SDR
0247 | 2026-05-08 15:55:57 -03:00 | D:\VideosCurtos\IMG_7117.MOV | HDR->SDR
0248 | 2026-05-08 15:59:54 -03:00 | D:\VideosCurtos\IMG_7119.MOV | HDR->SDR
0249 | 2026-06-05 11:15:39 -03:00 | D:\VideosCurtos\IMG_7354.MOV | HDR->SDR
0250 | 2026-06-05 14:56:02 -03:00 | D:\VideosCurtos\IMG_7359.MOV | HDR->SDR
0251 | 2026-06-05 14:56:08 -03:00 | D:\VideosCurtos\IMG_7360.MOV | HDR->SDR
0252 | 2026-06-05 14:58:01 -03:00 | D:\VideosCurtos\IMG_7363.MOV | HDR->SDR
0253 | 2026-06-06 17:05:08 -03:00 | D:\VideosCurtos\IMG_7374.MOV | HDR->SDR
0254 | 2026-06-27 12:59:33 -03:00 | D:\VideosCurtos\IMG_7491.MOV | HDR->SDR
0255 | 2026-07-10 18:55:49 -03:00 | D:\VideosCurtos\IMG_7583.MOV | HDR->SDR
